"FACT_ID","RESTAURANT_ID","LOCATION_ID","CUISINE_ID","TYPE_ID","ONLINE_ORDER","BOOK_TABLE","RATING","VOTES","APPROX_COST"
11583,58066,607,5580,248,true,false,3.7,17,200
11584,37690,372,4903,190,true,true,4.7,4677,1300
11585,50477,579,2867,157,false,false,3.8,30,150
11586,45055,372,6248,230,false,false,3.6,17,600
11587,34604,314,5591,185,true,false,\\N,0,200
11588,34757,371,11246,231,false,true,4.2,169,1000
11589,19525,371,4892,14,false,false,4.3,2244,1100
11590,339,371,3514,158,false,true,3.9,681,1200
11591,14647,371,5205,202,false,true,3.9,746,1500
11592,52361,371,6865,231,false,false,3.3,13,750
11593,15235,371,4468,164,true,false,\\N,0,500
11594,7290,737,2474,179,false,true,4.2,3119,2500
11595,48548,737,5152,209,true,true,4.4,2229,3000
11596,41781,737,3305,21,false,false,4.4,2395,1500
11597,41060,738,4210,211,false,false,4.3,609,1300
11598,21021,737,3001,231,true,false,4.6,2492,1600
11599,18737,737,6503,158,false,true,4.1,1330,2100
11600,15236,424,3795,231,false,true,4.3,668,2000
11601,47466,389,2923,279,true,true,4.4,693,1700
11602,37283,424,5741,231,false,false,4.3,1187,550
11603,58879,389,4531,231,false,true,3.7,41,1500
11604,39400,389,6061,211,false,true,4.2,210,1000
11605,34605,470,3619,158,true,true,4.2,982,1000
11606,12562,486,3568,162,false,false,4.0,53,2000
11607,19957,470,6970,231,true,false,4.2,858,1800
11608,18708,607,5154,346,false,false,4.2,4428,1200
11609,54179,475,3899,231,false,false,3.9,161,500
11610,9591,607,6408,202,false,false,4.0,949,1100
11611,53183,737,2801,158,true,false,4.2,121,1000
11612,21022,389,3550,231,true,false,4.0,113,1000
11613,37284,389,3589,158,false,true,4.1,336,1800
11614,14671,607,3065,125,false,false,4.2,618,500
11615,21051,740,5760,267,true,false,3.6,95,650
11616,18709,475,2996,231,true,false,4.0,108,550
11617,44504,607,3548,164,true,false,4.0,32,300
11618,45756,738,3076,164,true,true,3.1,59,400
11619,5657,486,2873,231,false,false,4.0,102,550
11620,38727,607,5761,231,false,true,3.9,36,1500
11621,12162,424,5554,179,false,false,3.6,43,1700
11622,33198,389,5179,162,false,false,4.1,116,3000
11623,38701,389,6365,162,false,false,4.1,168,2500
11624,19958,389,4222,240,false,true,4.0,195,3000
11625,13693,470,5867,231,true,false,3.6,42,400
11626,34606,740,11197,231,true,false,3.9,158,1300
11627,39401,470,6998,279,false,false,4.2,115,1000
11628,1029,486,5357,162,false,true,4.3,164,3000
11629,12163,740,6369,231,false,true,3.8,52,1100
11630,40348,389,3558,231,true,true,2.2,406,1000
11631,57281,607,6221,7,false,false,3.4,4,150
11632,8824,738,6255,179,false,false,3.7,11,1200
11633,41782,424,5575,288,false,false,3.3,4,1000
11634,21023,389,6216,125,false,false,3.1,10,400
11635,54016,607,6216,125,false,false,3.2,7,600
11636,58880,486,6209,164,false,false,\\N,0,350
11637,19959,389,2868,125,true,false,3.8,260,700
11638,39402,486,6378,231,false,false,4.1,121,600
11639,37691,607,5670,171,true,false,4.1,1079,550
11640,12563,486,2869,164,false,false,4.1,274,150
11641,37031,470,5620,164,true,false,4.1,205,250
11642,35230,389,5762,164,true,false,3.9,117,400
11643,56443,738,5011,164,true,false,4.1,159,300
11644,43761,424,4947,164,true,false,3.6,79,500
11645,16736,737,5426,164,false,false,3.2,57,350
11646,56444,608,5328,164,true,false,3.9,645,600
11647,21555,486,2820,164,false,false,\\N,0,300
11648,41783,475,4866,164,false,false,2.9,18,400
11649,18710,475,5564,164,false,false,3.5,11,200
11650,18711,470,6885,164,false,false,3.9,27,100
11651,48290,389,6961,164,false,false,3.3,6,300
11652,16231,608,2815,164,false,false,3.5,17,100
11653,53184,470,6880,164,false,false,3.1,4,300
11654,19960,486,2188,164,false,false,\\N,0,150
11655,35231,608,6974,164,false,false,3.8,38,300
11656,50012,607,4848,164,false,false,\\N,0,300
11657,21556,607,2831,337,true,false,3.1,28,250
11658,16737,424,3555,164,false,false,3.8,41,100
11659,44051,486,2147,164,false,false,\\N,0,100
11660,34758,737,2704,164,false,false,\\N,0,400
11661,35232,475,3531,164,false,false,\\N,0,200
11662,34607,470,5614,164,true,false,\\N,0,300
11663,42161,475,6214,164,false,false,\\N,0,300
11664,63057,424,5930,287,true,false,3.8,113,500
11665,5658,475,6373,164,false,false,3.2,4,400
11666,46467,437,2628,231,false,true,4.3,519,1400
11667,22063,372,5763,231,true,false,4.2,133,1500
11668,7260,556,3151,179,false,true,4.0,113,2500
11669,41061,372,6360,231,true,false,3.7,161,700
11670,628,437,6261,125,false,true,3.9,297,750
11671,46468,556,11119,288,false,true,3.7,43,2800
11672,16738,681,5208,231,true,false,3.9,134,550
11673,21580,578,2815,164,false,false,3.9,27,100
11674,50041,372,2820,164,false,false,3.5,13,250
11675,19961,681,5170,125,false,false,4.0,44,1100
11676,25700,556,3553,162,false,true,4.0,71,2800
11677,7261,578,3149,231,true,false,3.6,31,400
11678,23323,372,2824,288,false,false,3.6,14,1500
11679,33836,616,5564,164,false,false,\\N,0,350
11680,46965,437,4416,125,false,false,\\N,0,400
11681,37032,681,4855,164,false,false,3.5,10,250
11682,5659,437,4175,164,false,false,3.1,6,250
11683,42724,681,7033,164,false,false,\\N,0,500
11684,19526,437,4246,164,false,false,\\N,0,100
11685,3104,681,6864,164,false,false,\\N,0,200
11686,42751,437,5204,164,false,false,\\N,0,150
11687,7262,372,5594,231,false,false,3.1,10,800
11688,40349,371,2193,285,false,false,4.2,1289,1100
11689,5682,424,4901,15,false,false,4.7,3920,1500
11690,56445,424,6910,172,false,true,4.2,2213,1700
11691,340,424,4578,15,false,true,4.3,447,2000
11692,50013,738,3438,306,false,true,4.3,286,1200
11693,45056,607,5072,238,false,true,4.1,552,1100
11694,42752,737,2439,285,false,false,4.1,1543,1200
11695,5660,424,2926,285,false,false,3.7,294,1000
11696,50502,486,6302,5,false,false,3.5,29,2200
11697,22883,738,6255,316,false,false,3.7,11,1200
11698,12597,556,3151,316,false,true,4.0,113,2500
11699,25701,371,4892,239,false,false,4.3,2244,1100
11700,46966,738,3539,161,false,true,4.5,5265,2500
11701,45057,737,6503,161,false,true,4.1,1330,2100
11702,35672,737,2928,161,true,true,4.3,500,1300
11703,6384,607,5154,9,false,false,4.2,4428,1200
11704,341,607,6408,129,false,false,4.0,949,1100
11705,4596,424,6428,347,false,true,4.4,424,3500
11706,53185,635,6931,239,false,false,3.9,234,1000
11707,11470,486,6302,16,false,false,3.5,29,2200
11708,41062,607,6953,161,true,true,3.9,96,1300
11709,25702,470,2959,247,false,false,\\N,0,1500
11710,19962,373,4615,304,false,true,4.4,808,1200
11711,21024,373,559,232,false,true,4.0,415,1400
11712,13694,373,4616,232,false,false,3.5,43,800
11713,22623,373,11430,126,true,false,4.1,351,700
11714,37700,373,11130,359,true,false,3.8,101,600
11715,44505,373,5427,126,false,false,3.9,39,650
11716,20436,373,2149,126,false,false,\\N,0,400
11717,10967,373,2228,178,true,false,\\N,0,400
11718,57282,373,1655,178,true,false,\\N,0,600
11719,3105,373,643,178,true,false,3.2,234,500
11720,38702,373,5576,269,true,false,3.6,108,400
11721,342,373,5214,308,true,true,4.5,860,600
11722,19380,373,5428,269,true,false,3.6,332,250
11723,5661,373,244,269,true,false,4.0,593,400
11724,51383,373,2296,269,true,false,3.4,35,400
11725,10968,373,11284,269,true,false,3.8,237,400
11726,24419,373,4668,269,true,false,3.5,73,400
11727,16739,373,5564,205,true,false,2.9,24,600
11728,58881,373,11337,269,true,false,4.0,262,250
11729,7291,373,1338,269,true,false,3.7,69,250
11730,55766,449,5429,165,true,false,4.0,55,750
11731,50503,373,6431,269,true,false,3.1,273,400
11732,12145,373,6898,269,true,false,\\N,0,300
11733,37285,373,4042,269,true,false,4.0,426,150
11734,46469,373,6888,269,true,false,3.6,10,300
11735,9592,373,3747,178,true,false,\\N,0,400
11736,48291,373,1161,269,true,false,4.0,92,400
11737,10683,373,4669,269,true,false,3.6,75,350
11738,1056,373,4794,205,true,false,3.7,100,700
11739,40350,373,5430,178,true,false,3.3,22,400
11740,20437,373,4144,205,true,false,3.0,61,600
11741,44506,373,3477,205,true,false,3.8,42,700
11742,8825,373,6864,165,true,false,2.6,59,450
11743,46470,373,4868,165,true,false,3.1,16,200
11744,4597,373,4688,205,true,false,3.6,27,550
11745,25703,373,6248,127,true,false,3.3,23,400
11746,58067,373,3748,205,true,true,3.9,72,600
11747,40351,587,11137,178,true,false,\\N,0,250
11748,33837,373,1471,178,true,false,2.7,39,400
11749,24401,373,2068,135,true,false,\\N,0,600
11750,8275,373,3504,355,true,false,3.4,5,200
11751,36212,373,3570,159,true,false,\\N,0,200
11752,17797,373,3749,269,true,false,3.9,33,300
11753,21025,373,2686,205,true,false,2.9,380,1000
11754,53186,373,2992,205,true,false,2.8,48,1000
11755,63058,373,1177,205,true,true,3.2,9,600
11756,3853,373,6865,178,true,false,3.2,4,300
11757,23335,373,11128,205,false,false,\\N,0,700
11758,38703,373,6911,355,false,false,3.0,22,250
11759,4598,373,5431,269,false,false,3.6,14,350
11760,35256,373,3511,269,false,false,\\N,0,350
11761,37701,373,3488,205,false,false,2.9,18,450
11762,54017,373,2262,269,false,false,3.2,77,450
11763,14648,373,2820,205,false,false,3.5,11,600
11764,44078,373,2141,127,false,false,\\N,0,200
11765,56688,373,2820,269,false,false,\\N,0,300
11766,44507,373,2954,205,false,false,\\N,0,700
11767,34608,373,2820,205,false,false,\\N,0,500
11768,19963,373,5568,269,false,false,\\N,0,300
11769,55739,373,6209,269,false,false,\\N,0,300
11770,35257,373,6216,269,false,false,\\N,0,300
11771,39403,373,2147,269,false,false,\\N,0,100
11772,51384,373,6248,165,false,false,\\N,0,300
11773,42725,373,6865,269,false,false,3.5,10,350
11774,11471,373,3504,355,false,false,\\N,0,300
11775,13872,373,6865,205,false,false,3.2,26,450
11776,15247,587,2815,348,false,false,\\N,0,180
11777,40352,373,6865,178,false,false,3.3,8,500
11778,24420,373,2820,205,false,false,3.1,9,500
11779,47467,373,2687,205,false,false,2.4,142,450
11780,22064,373,3477,269,false,false,\\N,0,400
11781,3854,373,3477,165,false,false,\\N,0,250
11782,24402,373,2936,269,false,false,\\N,0,200
11783,58068,373,2425,178,false,false,\\N,0,300
11784,7915,373,2147,269,false,false,\\N,0,200
11785,33814,373,6864,269,false,false,\\N,0,300
11786,55767,373,2166,269,false,false,\\N,0,200
11787,49061,373,5564,165,false,false,\\N,0,400
11788,41788,373,4876,165,false,false,3.1,4,600
11789,54018,373,5554,350,true,false,3.2,9,1800
11790,2114,373,4858,269,false,false,\\N,0,350
11791,2142,373,3477,205,true,false,3.6,14,600
11792,343,373,4214,165,true,false,2.8,25,300
11793,9593,373,3531,269,false,false,\\N,0,200
11794,7916,373,4241,165,true,false,\\N,0,500
11795,47468,373,2820,269,true,false,3.4,4,400
11796,15248,373,2496,166,true,false,3.3,4,400
11797,34609,373,3504,156,true,false,3.8,12,250
11798,41789,373,11490,280,true,false,4.1,209,400
11799,19381,373,2141,230,false,false,\\N,0,400
11800,21581,373,6244,170,true,true,3.5,89,1000
11801,44508,373,3892,22,false,false,4.0,135,400
11802,25145,373,3504,185,false,false,\\N,0,300
11803,10969,373,2141,230,true,false,\\N,0,200
11804,35258,373,2141,248,false,false,\\N,0,300
11805,25704,373,6248,230,false,false,\\N,0,400
11806,19382,373,3750,185,false,false,\\N,0,300
11807,53449,373,6751,231,false,true,3.7,177,1200
11808,44079,373,6709,14,true,true,4.0,537,1500
11809,50042,373,5432,231,true,false,4.0,2043,800
11810,51385,373,1203,164,true,false,3.9,407,450
11811,19527,373,559,231,false,true,4.0,415,1400
11812,49062,373,4931,231,false,false,3.9,44,600
11813,22624,373,5764,125,true,false,3.1,64,600
11814,58882,373,5433,231,true,true,4.2,800,750
11815,16740,373,4530,158,true,true,3.4,183,900
11816,4263,373,3078,164,true,false,3.9,419,400
11817,51386,373,4117,231,false,false,3.5,17,900
11818,13695,373,5564,164,false,false,3.6,34,400
11819,19964,373,3306,231,false,false,3.1,83,700
11820,33815,373,3543,231,false,false,3.4,7,1000
11821,42753,373,6247,241,true,false,3.1,22,300
11822,10970,373,5564,231,true,false,3.4,19,700
11823,51387,373,4202,231,false,false,\\N,0,600
11824,50968,373,4688,231,true,false,3.6,27,550
11825,21582,373,2820,231,false,false,3.5,11,600
11826,19383,373,2197,231,false,false,\\N,0,1200
11827,10206,373,2820,231,false,false,\\N,0,500
11828,19384,373,3128,231,true,false,3.4,23,500
11829,38704,373,5576,234,false,false,3.2,9,250
11830,8826,373,6247,231,false,false,3.2,4,700
11831,35673,373,6806,158,false,false,3.0,17,1000
11832,8276,373,2820,231,false,false,3.2,4,900
11833,1502,373,4701,231,false,false,3.4,6,500
11834,63059,373,3477,164,false,false,\\N,0,400
11835,57433,373,4866,231,false,false,\\N,0,600
11836,5662,373,2207,231,false,false,3.1,4,700
11837,55117,373,5632,231,true,false,3.3,12,600
11838,45765,373,2954,231,true,false,3.8,36,900
11839,41063,373,2166,164,true,false,\\N,0,300
11840,50014,373,6119,164,true,false,3.9,505,250
11841,37702,373,1230,171,false,false,2.8,124,250
11842,41324,373,1847,164,true,false,3.7,123,500
11843,57283,373,1180,164,false,false,3.9,57,200
11844,4599,373,1338,164,true,false,3.7,69,250
11845,24403,373,11492,164,false,false,\\N,0,250
11846,55740,373,3077,164,true,false,3.8,108,400
11847,41790,373,5568,164,true,false,3.5,19,250
11848,21583,373,5575,164,true,false,3.8,50,400
11849,54019,373,6865,164,true,false,3.6,34,250
11850,45234,373,11334,164,true,false,3.8,560,600
11851,43240,373,2820,164,true,false,3.6,82,300
11852,40353,373,2820,164,false,false,\\N,0,200
11853,7263,373,2815,164,true,false,2.5,63,300
11854,35674,373,2262,164,false,false,3.2,77,450
11855,23742,373,6865,164,false,false,3.0,29,400
11856,37703,373,2815,164,true,false,\\N,0,400
11857,54020,373,5564,164,false,false,\\N,0,300
11858,45766,373,225,315,false,false,3.3,8,350
11859,25705,373,2991,164,false,false,3.6,24,250
11860,24404,373,4859,164,false,false,\\N,0,550
11861,12598,373,5575,164,false,false,\\N,0,300
11862,7917,373,6209,164,false,false,\\N,0,300
11863,14672,373,6865,164,false,false,\\N,0,350
11864,2115,373,489,164,false,false,\\N,0,300
11865,9594,373,4230,164,true,false,\\N,0,150
11866,3509,373,5564,164,false,false,\\N,0,350
11867,21026,373,2820,164,false,false,3.2,4,200
11868,17219,373,3477,164,false,false,3.4,6,400
11869,17220,373,5568,164,false,false,3.1,7,300
11870,55768,373,6865,164,false,false,3.3,4,200
11871,55741,373,5564,164,false,false,\\N,0,350
11872,33816,373,11335,164,false,false,\\N,0,250
11873,16741,373,2820,164,false,false,3.3,4,400
11874,51771,373,2815,164,false,false,3.3,5,250
11875,37704,373,760,164,false,false,3.2,4,400
11876,35675,373,5665,164,true,false,3.0,50,500
11877,44080,373,2709,164,true,false,3.0,13,300
11878,52636,373,5564,164,true,false,3.7,38,400
11879,15615,373,5575,164,false,false,\\N,0,400
11880,24421,373,2648,5,false,true,4.3,169,1400
11881,25706,373,4465,316,false,false,3.8,27,1200
11882,23743,373,6806,140,false,false,3.0,17,1000
11883,45058,373,6713,247,false,true,3.6,180,1300
11884,1057,373,6433,161,false,true,3.7,74,1500
11885,6385,373,4667,9,false,false,3.3,6,1400
11886,58069,374,2306,232,true,true,4.2,475,1700
11887,12146,427,6369,232,false,true,3.8,52,1100
11888,46967,682,2149,126,true,false,3.1,31,900
11889,344,662,6216,126,false,false,3.7,11,50
11890,19528,295,2999,126,false,false,4.2,164,750
11891,12599,427,4367,126,true,false,4.3,1133,800
11892,35259,295,2268,126,true,false,4.2,382,500
11893,16205,557,5170,126,false,false,4.0,44,1100
11894,57284,25,3113,165,true,false,3.6,531,450
11895,49300,438,2634,205,true,false,3.7,154,600
11896,3106,295,4866,269,true,false,3.3,73,350
11897,54021,610,6864,178,true,false,3.0,11,600
11898,43714,610,786,205,true,true,4.4,691,1000
11899,40378,376,5670,160,true,false,4.0,1080,550
11900,33817,374,4401,269,true,false,3.6,206,400
11901,17798,426,3615,269,true,false,3.6,113,450
11902,53187,671,2148,269,true,false,3.6,21,350
11903,36514,307,2688,269,true,false,2.6,227,600
11904,46471,375,3076,269,true,true,3.1,59,400
11905,21052,610,11409,205,true,false,4.2,975,1100
11906,37705,376,6485,355,true,false,4.9,1743,400
11907,58883,559,4880,205,true,true,4.2,4734,1500
11908,50043,671,6865,205,true,false,3.8,44,600
11909,38705,295,6865,269,true,false,3.7,24,300
11910,51388,425,3255,166,true,true,4.3,2671,1200
11911,25707,682,4664,205,true,false,3.9,851,700
11912,21053,295,5559,159,true,false,\\N,0,200
11913,47469,425,3549,205,true,true,4.3,2040,1500
11914,1058,515,5989,269,true,false,3.8,173,300
11915,24405,682,4217,269,true,false,3.3,4,200
11916,42726,375,4369,355,true,false,4.3,116,400
11917,57285,375,7017,205,true,false,3.8,62,400
11918,45059,560,5152,318,true,true,4.4,2230,3000
11919,44081,610,6561,205,true,false,2.7,283,700
11920,6386,610,2144,269,true,false,3.5,21,500
11921,45235,671,11510,269,true,false,\\N,0,300
11922,55769,559,4468,269,true,false,\\N,0,500
11923,44082,682,3832,205,true,false,3.9,255,700
11924,22625,374,5763,205,true,false,4.2,133,1500
11925,8827,295,5580,159,true,false,3.5,43,150
11926,37706,682,6396,205,true,false,4.3,1380,700
11927,53188,671,6255,269,true,false,3.9,28,400
11928,25146,682,4426,205,true,false,3.9,450,700
11929,35260,295,3619,341,true,true,4.2,982,1000
11930,40354,375,2808,167,true,true,4.4,487,1900
11931,44083,307,6105,208,true,false,3.8,31,300
11932,23336,661,6864,269,true,false,3.7,45,250
11933,33838,559,6973,205,true,false,3.9,224,950
11934,50015,610,5564,269,true,false,3.2,41,300
11935,52362,374,2921,205,true,true,4.0,456,1000
11936,37033,559,6695,166,true,false,4.1,461,700
11937,22626,610,5687,269,true,false,3.7,23,100
11938,7918,425,3504,355,true,false,3.9,54,600
11939,39678,295,6877,269,true,false,3.8,31,200
11940,1059,557,5208,205,true,false,3.9,134,550
11941,41064,438,2830,269,true,false,3.6,23,400
11942,18712,425,5590,269,true,false,4.4,223,700
11943,43241,295,6885,269,true,false,3.5,33,200
11944,36515,295,6972,165,true,false,\\N,0,300
11945,39404,610,11143,205,true,false,3.6,91,550
11946,43242,295,5023,205,true,false,3.8,37,400
11947,37707,374,6360,205,true,false,3.7,161,700
11948,17799,682,6112,205,false,false,3.6,196,600
11949,3855,671,3111,205,true,false,4.0,72,400
11950,17800,610,4702,341,true,false,3.8,137,750
11951,8828,374,3171,166,true,false,3.5,20,500
11952,37286,682,2821,269,true,false,3.1,38,300
11953,53189,559,3888,269,true,false,4.0,134,450
11954,17801,295,2184,168,true,false,3.9,462,800
11955,54631,376,2185,269,true,false,\\N,0,250
11956,41065,662,2815,269,true,false,3.2,5,300
11957,6387,295,2815,269,true,false,\\N,0,200
11958,345,425,2294,307,true,false,3.9,371,200
11959,11472,682,2207,178,false,false,\\N,0,400
11960,12164,682,6865,205,false,false,3.1,14,600
11961,41325,682,5932,269,false,false,3.4,11,400
11962,40355,682,4897,269,false,false,\\N,0,400
11963,43715,682,3504,178,false,false,3.6,13,600
11964,9837,661,6216,166,true,false,3.3,6,400
11965,56689,671,2815,269,true,false,3.5,13,250
11966,34759,315,6225,165,true,false,3.8,60,300
11967,44084,307,6092,127,false,false,3.8,41,400
11968,63060,295,3546,269,false,false,\\N,0,200
11969,7292,307,5123,269,false,false,\\N,0,300
11970,57286,295,5693,166,true,false,3.8,96,600
11971,24422,682,5503,165,true,false,3.5,13,300
11972,45060,671,2207,269,true,false,\\N,0,300
11973,23744,662,4451,205,true,false,3.7,110,550
11974,33839,610,2815,269,true,false,3.5,21,200
11975,42754,307,6225,269,true,false,3.3,33,500
11976,10207,374,4238,205,false,false,3.6,34,700
11977,34610,438,6964,269,false,false,3.3,7,250
11978,53190,662,4208,178,false,false,\\N,0,300
11979,56690,557,6865,269,false,false,3.0,25,400
11980,42727,483,2147,269,false,false,\\N,0,300
11981,17221,25,6247,165,false,false,\\N,0,300
11982,52363,682,3250,165,true,false,4.1,179,400
11983,10208,557,6865,205,true,false,3.5,24,450
11984,25147,662,6214,269,false,false,\\N,0,300
11985,10971,662,2815,269,false,false,3.2,4,200
11986,21584,708,4859,127,true,false,3.5,4,200
11987,56446,317,6216,166,true,false,3.8,18,500
11988,35261,682,5596,311,true,false,3.5,10,300
11989,15249,682,2141,230,false,false,\\N,0,400
11990,7293,682,4182,156,false,false,3.5,8,200
11991,39405,682,3504,156,false,false,3.5,6,400
11992,33818,682,4972,313,true,false,2.8,142,300
11993,21027,661,5646,157,true,false,3.8,59,300
11994,36213,662,6927,277,true,false,\\N,0,400
11995,49063,374,4903,190,true,true,4.7,4678,1300
11996,8829,557,4746,339,true,false,4.2,255,500
11997,34611,295,4890,339,false,true,3.8,25,2200
11998,6388,425,3504,156,false,false,\\N,0,500
11999,52364,295,2141,230,false,false,3.9,38,300
12000,9595,682,6434,231,true,false,4.1,1447,800
12001,45772,682,3521,231,false,false,4.0,169,600
12002,56691,682,3831,231,true,false,4.1,1864,750
12003,42755,682,6333,231,true,false,3.6,54,600
12004,18738,682,3620,346,false,false,3.8,61,1000
12005,50969,682,6216,125,true,false,3.7,21,450
12006,14673,682,5781,315,false,false,4.1,211,200
12007,16206,682,4899,164,true,false,3.7,75,300
12008,46472,682,5575,164,true,false,3.6,31,450
12009,12147,682,1575,164,true,false,3.3,263,400
12010,54640,682,11127,164,true,false,3.8,89,250
12011,13216,682,5143,164,false,false,\\N,0,150
12012,8830,682,6864,164,false,false,\\N,0,200
12013,46477,682,4175,164,false,false,\\N,0,300
12014,17802,682,3508,164,false,false,\\N,0,300
12015,58348,682,4897,164,false,false,\\N,0,400
12016,58070,661,2797,231,true,false,4.2,175,800
12017,14649,661,6744,231,false,false,2.5,433,650
12018,16744,662,2815,234,false,false,3.3,7,150
12019,5663,661,6279,237,false,false,\\N,0,600
12020,50016,662,6864,164,false,false,3.6,26,300
12021,16745,662,2815,164,true,false,3.2,5,300
12022,57434,662,2207,164,false,false,\\N,0,300
12023,43247,662,3531,164,false,false,\\N,0,200
12024,46478,661,2815,164,false,false,3.5,17,100
12025,16207,661,6974,164,false,false,3.8,38,300
12026,54190,662,4848,164,false,false,\\N,0,250
12027,18713,427,2307,231,false,true,4.1,2047,1600
12028,38706,374,4218,231,true,true,4.5,1623,1300
12029,50970,295,6371,231,false,true,4.5,550,1800
12030,45773,557,2944,125,true,false,4.1,153,300
12031,2143,295,3896,231,true,false,4.3,904,2000
12032,33199,295,5071,231,false,false,3.9,183,2200
12033,7294,425,5623,202,false,false,2.7,402,1000
12034,17803,425,5642,231,true,true,3.8,198,1600
12035,346,295,5057,179,false,false,4.0,62,1500
12036,7264,374,4238,231,false,false,3.6,34,700
12037,347,295,5023,231,true,false,3.8,37,400
12038,5720,374,6907,162,false,true,3.9,39,2600
12039,5080,295,5693,125,true,false,3.8,96,600
12040,54022,427,6369,231,false,true,3.8,52,1100
12041,24406,307,5614,164,false,false,\\N,0,200
12042,34612,427,2958,158,false,false,3.9,119,800
12043,54023,557,4964,164,false,false,3.6,32,400
12044,19385,483,2177,164,false,false,\\N,0,250
12045,17222,295,2815,164,false,false,3.4,12,100
12046,12148,426,5564,164,false,false,\\N,0,150
12047,14650,438,5615,164,false,false,\\N,0,200
12048,37034,295,6880,164,false,false,3.1,4,300
12049,50504,557,4850,164,false,false,\\N,0,100
12050,23342,557,6254,164,false,false,\\N,0,200
12051,3108,662,4178,5,false,false,3.4,6,700
12052,33200,307,4311,5,false,false,3.8,52,1300
12053,46968,427,6009,161,false,true,4.3,597,2500
12054,34613,425,6919,23,false,false,\\N,0,1000
12055,63061,540,3773,232,true,true,4.2,1148,1800
12056,6558,540,3211,232,true,true,3.9,224,800
12057,37035,386,5113,232,true,true,3.2,426,900
12058,16208,540,6107,126,false,false,4.6,1580,750
12059,50505,540,4584,126,true,false,3.8,47,500
12060,7265,540,4124,126,true,true,4.0,803,700
12061,35262,540,5486,126,false,false,2.6,49,450
12062,13853,540,11344,126,false,false,2.5,113,550
12063,44085,540,11139,126,false,false,3.6,17,500
12064,21585,663,11156,173,false,false,\\N,0,350
12065,16209,540,761,205,true,false,3.9,184,600
12066,21054,540,6964,178,true,false,3.6,39,300
12067,57435,540,6865,165,true,false,3.2,19,300
12068,3510,562,3720,165,true,false,3.9,227,450
12069,45774,540,4609,178,true,false,3.7,173,400
12070,44509,540,2689,178,true,false,4.0,88,400
12071,13854,562,5564,165,true,false,3.3,36,400
12072,42728,540,11183,205,true,false,3.9,125,600
12073,4603,562,4705,165,true,false,3.9,21,600
12074,22065,562,2203,269,true,false,\\N,0,450
12075,7266,540,5812,269,true,false,2.9,46,600
12076,57287,428,2690,269,true,false,2.7,332,400
12077,33819,540,5765,269,true,false,3.6,218,400
12078,10974,540,1733,178,true,false,3.7,36,500
12079,629,562,2432,269,true,false,3.8,37,200
12080,40379,540,6865,165,true,false,3.3,4,700
12081,2116,540,4184,10,true,false,3.7,39,500
12082,34760,540,2691,205,false,false,4.0,1829,800
12083,54641,428,403,159,true,false,\\N,0,400
12084,25716,540,2781,269,true,false,4.3,278,150
12085,25717,540,3210,355,false,false,4.5,194,200
12086,4604,296,3117,269,true,false,4.1,498,600
12087,15254,540,6039,178,true,false,3.7,439,550
12088,54024,562,4193,269,true,false,3.5,10,200
12089,38072,540,4704,205,true,false,3.6,16,900
12090,25148,540,5489,269,false,false,3.6,217,300
12091,51772,540,11417,269,false,false,2.6,91,200
12092,40356,540,4845,178,false,false,\\N,0,550
12093,10209,540,11445,166,false,false,3.9,56,350
12094,47470,540,4235,178,true,false,\\N,0,500
12095,3856,540,2745,205,true,false,\\N,0,600
12096,34761,540,4675,269,false,false,3.7,41,500
12097,55118,540,4859,317,false,false,3.5,49,200
12098,53450,540,3483,355,false,false,3.8,41,200
12099,16210,540,1870,269,false,false,3.9,89,300
12100,44086,540,6752,205,false,false,3.4,9,850
12101,22627,443,1618,348,false,false,3.9,30,400
12102,45775,540,6217,269,false,false,\\N,0,250
12103,9596,540,2425,178,false,false,\\N,0,300
12104,10636,540,2147,269,false,false,3.2,6,300
12105,24407,540,4041,269,false,false,3.1,23,300
12106,10975,540,6864,178,false,false,\\N,0,350
12107,3857,540,2862,269,false,false,\\N,0,450
12108,55770,540,2166,165,false,false,3.2,10,700
12109,9597,540,5564,165,false,false,\\N,0,300
12110,17804,540,6791,269,false,false,\\N,0,400
12111,7267,540,5564,165,false,false,\\N,0,300
12112,38073,540,5614,178,true,false,\\N,0,350
12113,6559,540,2144,135,false,false,3.3,8,300
12114,1060,581,5575,178,true,false,3.3,8,250
12115,3858,540,11101,269,true,false,4.1,119,200
12116,5664,428,2147,269,true,false,3.5,9,100
12117,23745,540,5361,269,true,false,3.9,60,400
12118,58349,377,5602,269,true,false,3.8,241,200
12119,37036,540,3772,165,true,false,3.9,181,600
12120,49301,428,5801,178,true,false,3.6,6,800
12121,57436,377,5614,269,true,false,\\N,0,350
12122,41326,562,2191,269,true,false,3.8,18,200
12123,14674,540,6753,355,true,false,4.5,206,400
12124,57288,540,6886,269,true,false,3.9,106,150
12125,46128,428,1331,205,true,true,4.4,893,1400
12126,1061,428,3579,284,true,true,4.1,326,1200
12127,53191,540,2815,269,true,false,3.7,15,250
12128,1062,540,5434,166,true,false,4.0,128,650
12129,51773,377,11266,166,true,true,4.0,344,1000
12130,13696,562,11364,233,true,false,4.1,57,200
12131,2117,562,3119,269,true,false,3.7,21,300
12132,52365,588,5902,165,false,false,3.4,8,250
12133,22628,663,5564,165,false,false,\\N,0,250
